file_id,aritfact_id,slug,img_key,document_type,is_journal_article,reason,is_csis
1612368,631045,the-nature-of-work-and-the-social-safety-net,artifacts/file/img/e8d7d8cf-901e-b654-aa46-8849aa5665b3.png,report,false,Title and organization name suggest a report format,false
1612396,631070,food-insecurity-housing-hardship-and-medical-care-utilization,artifacts/file/img/df0aaeda-631d-76aa-07a5-b5a5cf8b6968.png,report,false,"Contains title, authors, and organization logo",false
1612403,631072,supporting-students-to-be-resilient-successful-and-ready-to-learn,artifacts/file/img/50ee78a1-5f78-52ca-0a69-be671749a9c7.png,report,false,Titled 'report' with organization branding and authors listed,false
1612411,631076,proposed-snap-work-requirements-and-childrens-food-security,artifacts/file/img/6d7a43e3-968d-7765-e95c-c0e9828409ca.png,report,false,Contains sections and analysis typical of a report,false
1612427,631004,neonatal-abstinence-syndrome-and-maternal-access-to-treatment-for-opioid-use-disorder-in-california-counties,artifacts/file/img/a2b9f688-b497-b8a1-02cc-5f0442bf0599.png,report,false,"Contains title, organization logo, and report formatting",false
1612516,631248,why-does-medicare-advantage-work-better-than-marketplaces,artifacts/file/img/095aa9cb-e6be-f5a4-7fbb-65826dd442c1.png,report,false,"Contains title, authors, and institutional logos, not academic formatting",false
1612554,631222,what-do-patients-with-diabetes-think-of-health-coaching,artifacts/file/img/f62e0f9a-c18e-3879-ce10-e463da122971.png,report,false,"Title, organization, and findings suggest a report format",false
1612557,631159,updated,artifacts/file/img/b66743de-d82a-988a-e429-66a462c6bcf8.png,report,false,"Title and organization logo, lacks academic formatting",false
1612563,631162,unaffordable-loans,artifacts/file/img/b0dbc837-3ef6-e4e1-f5ef-34583dd00ea1.png,report,false,Contains organization logo and report-like formatting,false
1612679,631383,a-principled-federal-role-in-higher-education,artifacts/file/img/8764f98f-015e-a96e-fff2-37234ec47283.png,report,false,"Contains title, authors, and date but lacks academic formatting",false
1612779,631488,geographic-patterns-in-disability-insurance-receipt,artifacts/file/img/301e80fd-4600-7fb5-1fc9-e1b09dadfb66.png,report,false,"Title and organization suggest a report, not academic formatting",false
1612827,631492,rapid-growth-in-medicaid-spending-on-medications-to-treat-opioid-use-disorder-and-overdose,artifacts/file/img/cbab147a-eaa7-3e1c-25fa-1ec53957561f.png,report,false,"Contains title, authors, and organization, typical of a report",false
1612857,631552,medicaid-coverage-of-effective-treatment-for-opioid-use-disorder,artifacts/file/img/8014a6b8-b029-a0d7-9396-caf5efe14cc8.png,report,false,"Title and organization suggest a report, not academic formatting",false
1612949,631646,the-future-of-the-great-lakes-region,artifacts/file/img/60c36e60-679a-b41c-180c-1b8d13eebb34.png,report,false,"Labeled as a report, lacks academic journal formatting",false
1612952,631662,prevalence-and-perceptions-of-unplanned-births,artifacts/file/img/9c025ba0-41a6-92a4-daae-c94713583a85.png,report,false,"Contains title, authors, and sections but lacks academic formatting",false
1612987,631679,how-do-people-in-high-crime-low-income-communities-view-the-police,artifacts/file/img/70bbb0a7-e683-719c-fe98-19e0b78fee3b.png,report,false,Title and organization name suggest a report format,false
1613010,631704,state-variation-in-the-hospital-costs-of-gun-violence-2010-and-2014,artifacts/file/img/cb84c477-d5af-b524-1a55-4e54c7caac47.png,report,false,"Contains title, authors, and summary, typical of a report",false
1613030,631725,access-to-contraception-in-2016-and-what-it-means-to-women,artifacts/file/img/2d16cba1-ff3f-5233-f57e-b6766b8f6ad6.png,report,false,Title and layout suggest a policy report format,false
1613084,631777,instead-of-aca-repeal-and-replace-fix-it,artifacts/file/img/3dab7b06-9325-152a-b429-feb434aadda9.png,report,false,Title and organization name suggest a report format,false
1613440,632123,health-conditions-in-five-choice-neighborhoods,artifacts/file/img/013f3c2a-a451-ef46-d1c9-a101dd05ce48.png,report,false,"Contains title, author, and report-style formatting",false
1686530,813026,addressing-smallholder-resilience-in-coffee-production-in-the-central-highlands-viet-nam,artifacts/artifact/img/836602d8-c742-48f0-b1af-6081ab562158.png,report,false,Contains organizational logos and report-style title,false
1686605,813060,covid-19-and-child-labour,artifacts/artifact/img/7f15f1ca-598d-4b87-818c-98cc5a798bfa.jpg,report,false,Contains organizational logos and a report-style title,false
10091273,9202234,gesbib,artifacts/file/img/91e135c0188e71c84da0c3bbf596986b.png,report,false,Title suggests a report on bibliometric indicators,true
10586482,9697324,joint-declaration-of-the-board-of,artifacts/file/img/a1b0258eb49c9e25fb4185875e1ab059.png,report,false,"Title, organizational logos, and formal declaration format",true
31912782,31012964,observatorio-del-ebro-activity-report,artifacts/file/img/9654ec42dfaa39ed56eef15e4c09f05a.png,report,false,"Titled 'Memoria de Actividades', likely an annual report",true
31974556,31074738,size-composition-of-bluefin-tuna-catches-in-1967,artifacts/file/img/c7c14926faa99aee7795f34e540f6f30.png,report,false,Titled as a report from a working group,true
32073889,31174071,a-global-view-of-the-covid-19-pandemic,artifacts/file/img/384f6c874f200ce9fe5d4924aae9210a.png,report,false,Cover indicates a report on COVID-19 research by CSIC,true
32112579,31212761,cryo-em-map-validation-report-for-rs2i-rs2ii-rs1i-rs1ii-rbi-rbii-cylinder,artifacts/file/img/d83da71c6149215ea994a2d043243310.png,report,false,Labeled as a validation report with contact information,true
32133725,31233907,analysis-of-airborne-drug-presence-in-barcelona-and-madrid,artifacts/file/img/386ed27bd57c5579aaa08c933c82cc7e.png,report,false,Contains institutional header and report-style formatting,true
32251244,31351426,cryo-em-map-validation-report-for-emd-35567,artifacts/file/img/de714dde58ebde0b624c9dcc3e33444a.png,report,false,Labeled as a validation report with specific data details,true
32253904,31354086,information-and-communication-technologies-applied-to-marine-biosciences,artifacts/file/img/2ab2d3f4fb6f3734f35463da87eaddbe.png,report,false,"Contains sections like description and keywords, lacks academic formatting",true
32275761,31375943,cryo-em-map-validation-report-for-emd-32833,artifacts/file/img/e22bec39ceb7845abfb45763ce374d88.png,report,false,Titled as a validation report with specific data details,true
32306319,31406501,documentation-on-the-establishment-and-operation-of-the-estacion-de-biologia-experimental-de-cogullada-ebec,artifacts/file/img/6fc630b55465cfb0227ed62650b787a7.png,report,false,"Contains sections and references, lacks academic formatting",true
32312353,31412535,the-frail-elderly,artifacts/file/img/0f2d57844ffe83685454cc64326f772c.png,report,false,Cover page with title and institutional logo,true
32314380,31414562,activities-report-of-the-information-and-documentation-working-group-of-the-spanish-national-commission-for-unesco-1993,artifacts/file/img/bddfedafdcd1aea9da613858af7f5190.png,report,false,"Titled 'Memoria de Actividades', typical of a report",true
32327535,31427717,excavation-report,artifacts/file/img/9790457b0689c348808a26000d8aa8bc.png,report,false,Titled as an excavation campaign report.,true
45094139,44195225,sustainability-of-olive-production-in-andalusia,artifacts/file/img/d415abb59c4b598b026a5fd617dea0a0.png,report,false,Cover design suggests a report on olive production sustainability,true
45175449,44276536,fao-fisheries-reports-no-37,artifacts/file/img/df4fe698c6712e125b9283c248c88ff2.png,report,false,Titled as a report from an expert panel session,true
45215135,44316222,the-elderly-in-spain,artifacts/file/img/6c44e79bec9c8ef3e952e02301960ca1.png,report,false,"Titled 'Informe 2000', appears as a statistical report",true
45438814,44539905,chemical-characterization-of-particulate-matter-in-the-basque-country-2001,artifacts/file/img/601a16575b47e5ff6cf822bc8bda3874.png,report,false,"Contains sections, figures, and data analysis typical of a report",true
1322507,358126,part-d,artifacts/artifact/img/f2195522-c838-4250-a84d-db0688d892df.jpg,report section,false,"Labeled as 'Part D', likely a report section",false
1216319,302399,european-law-enforcement-research-bulletin,artifacts/artifact/img/c93ab991-8f7d-49b9-9955-ca994eb74694,research bulletin,false,"Titled as a research bulletin, not a journal article",false
32318972,31419154,cna-researchers-study-exotic-deformed-nuclei,artifacts/file/img/b38505db73c07564cbff13839f9d7edd.png,research center report,false,"Institutional header, non-academic layout, no abstract",true
1181312,294014,distributed-ledger-technologies-and-blockchain,artifacts/artifact/img/696e1889-2a0f-491a-8596-8ec4871d4b9d,research report,false,Titled as a Research and Technology Monitoring Report,false
1611503,630262,patient-access-to-facility-based-opioid-use-disorder-treatment-in-new-jersey-in-2019,artifacts/file/img/3a2bd316-9007-6082-61a2-cc605e3457a1.png,research report,false,"Labeled as research report, lacks journal article formatting",false
1611697,630236,medicaid-prescriptions-for-extended-release-medications-to-treat-opioid-use-disorder,artifacts/file/img/65683817-3974-50b2-73e4-0f981edcd73d.png,research report,false,"Labeled as a research report, lacks journal article structure",false
1611832,630539,associations-between-early-care-and-education-teacher-characteristics-and-observed-classroom-processes,artifacts/file/img/120449c6-eac6-6997-7b24-a15000f6034c.png,research report,false,"Labeled as a report, lacks journal article formatting",false
1611899,630649,prevalence-of-substance-use-disorder-and-interventions-for-unhealthy-substance-use-among-parents-by-race-and-hispanic-origin-in-the-united-states-20152017,artifacts/file/img/d091323d-d6d5-3f0e-f172-10b72553591a.png,research report,false,"Labeled as a research report, lacks journal article formatting",false
1612026,630741,improvements-in-uninsurance-and-medicaidchip-participation-among-children-and-parents-stalled-in-2017,artifacts/file/img/81036f95-793f-37af-6ddb-cfb8966f201e.png,research report,false,"Labeled as a report, lacks journal article structure",false
1612043,630764,why-did-medicare-advantage-enrollment-grow-as-payment-pressure-increased,artifacts/file/img/e572bd7d-bac2-92b7-bd48-fe8e2ddd8974.png,research report,false,"Labeled as a report, lacks journal article formatting",false
1612205,630933,how-do-workers-think-about-the-relationship-between-their-job-and-their-degree,artifacts/file/img/e3f66558-6d19-7f25-0feb-1f541729fb91.png,research report,false,"Labeled as a research report, not academic journal formatting",false
1612360,631031,addressing-maternal-depression-in-the-context-of-home-visiting,artifacts/file/img/47890c9f-974d-bc66-b898-3ecc5a1f8c20.png,research report,false,"Labeled as a research snapshot, not a journal article",false
1612361,631086,potential-cost-savings-associated-with-providing-screening-brief-intervention-and-referral-to-treatment-for-substance-use-disorder-in-emergency-departments,artifacts/file/img/8a933945-ee7d-6fec-6acb-4a9a902c6a63.png,research report,false,"Labeled as a research report, lacks journal article formatting",false
1612431,631157,hiring-well-doing-good-in-georgia,artifacts/file/img/e8ffc38a-4387-134c-c3be-959c69595fc7.png,research report,false,"Labeled as a research report, lacks journal article features",false
1612649,631350,restructuring-medicare,artifacts/file/img/f30c7fb6-3034-a9f5-7b06-b10c40e1381a.png,research report,false,"Labeled as a research report, not academic journal formatting",false
32328598,31428780,development-of-decision-and-control-systems-for-complex-water-resource-management,artifacts/file/img/6e8198c35248d1c1a825910b0e5950ce.png,research report,false,"Contains title, institutions, and project details, not typical journal format",true
1612139,630730,father-engagement-in-home-visiting,artifacts/file/img/c10e5d8a-da70-2b87-8576-db7aa2f7f7c0.png,research snapshot,false,"Labeled as 'Research Snapshot', lacks full academic formatting",false
32290163,31390345,population-family-and-old-age-in-the-autonomous-community-of-the-basque-country,artifacts/file/img/4e74bc69f02ff0c9591934bbb709ad53.png,research thesis,false,"Contains title, author, supervisor, and university affiliation",true
1040949,261926,adb-chminaca,artifacts/artifact/img/780c2c3b-29ad-4d66-a524-2afd9d6b0e08,risk assessment report,false,"Titled as a risk assessment report, not an academic article",false
1066554,267053,thf-f,artifacts/artifact/img/397247fa-3814-4d91-bf96-7eb8bafb762c,risk assessment report,false,"Titled as a risk assessment report, not academic formatting",false
1141170,283967,methoxyacetylfentanyl,artifacts/artifact/img/46dd86c7-49ab-4abb-a149-91e632d83860,risk assessment report,false,Titled 'Risk Assessment' with specific substance focus,false
1141191,283971,cyclopropylfentanyl,artifacts/artifact/img/95c43381-bc3b-4bec-9d5d-a69a1a4597a2,risk assessment report,false,"Titled as a risk assessment report, not a journal article",false
1514806,538197,modes-of-transmission-of-virus-causing-covid-19,artifacts/artifact/img/acb07076-f68a-4460-b2d5-3cffbad47e3d.jpg,scientific brief,false,Labeled as a scientific brief by WHO.,false
1514931,538301,advice-on-the-use-of-point-of-care-immunodiagnostic-tests-for-covid-19,artifacts/artifact/img/346c349f-7344-4fc5-b68f-6c86c5ddd139.jpg,scientific brief,false,Labeled as a scientific brief by WHO,false
1515084,538387,the-use-of-non-steroidal-anti-inflammatory-drugs-nsaids-in-patients-with-covid-19,artifacts/artifact/img/3a82c902-f62f-4fe0-a2cc-81e4408a8127.jpg,scientific brief,false,Labeled as a scientific brief by WHO.,false
1515094,538400,smoking-and-covid-19,artifacts/artifact/img/a3bcd6dc-4b9d-4f8e-96a3-0b0936ca79d8.jpg,scientific brief,false,Labeled as a scientific brief by WHO.,false
1514886,538254,les-passeports-dimmunite-dans-le-cadre-de-la-covid-19,artifacts/artifact/img/d3b87070-fc6c-4dc8-9f54-f3ddc297430e.jpg,scientific information document,false,"Labeled as a scientific information document, not a journal article",false
